file,ID,Length,GC_Content
TcruziDm28c2018,PRFA01000202_ID_C4B63_202g30,357,0.611
TcruziDm28c2018,PRFA01000202_ID_C4B63_202g18,1404,0.636
TcruziDm28c2018,PRFA01000202_ID_C4B63_202g17,1404,0.636
TcruziDm28c2018,PRFA01000202_ID_C4B63_202g16,1404,0.636
TcruziDm28c2018,PRFA01000202_ID_C4B63_202g15,1404,0.636
TcruziDm28c2018,PRFA01000202_ID_C4B63_202g14,1404,0.636
TcruziDm28c2018,PRFA01000202_ID_C4B63_202g13,1404,0.636
TcruziDm28c2018,PRFA01000202_ID_C4B63_202g12,1404,0.635
TcruziDm28c2018,PRFA01000202_ID_C4B63_202g29,660,0.615
TcruziDm28c2018,PRFA01000202_ID_C4B63_202g11,1638,0.529
TcruziDm28c2018,PRFA01000202_ID_C4B63_202g8,2853,0.553
TcruziDm28c2018,PRFA01000202_ID_C4B63_202g7,900,0.543
TcruziDm28c2018,PRFA01000202_ID_C4B63_202g28,471,0.677
TcruziDm28c2018,PRFA01000202_ID_C4B63_202g4,1086,0.554
TcruziDm28c2018,PRFA01000202_ID_C4B63_202g27,1404,0.635
TcruziDm28c2018,PRFA01000202_ID_C4B63_202g26,885,0.611
TcruziDm28c2018,PRFA01000202_ID_C4B63_202g25,1404,0.637
TcruziDm28c2018,PRFA01000203_ID_C4B63_203g9,1953,0.64
TcruziDm28c2018,PRFA01000203_ID_C4B63_203g11,10581,0.639
TcruziDm28c2018,PRFA01000203_ID_C4B63_203g1,1281,0.522
TcruziDm28c2018,PRFA01000203_ID_C4B63_203g12,615,0.585
TcruziDm28c2018,PRFA01000203_ID_C4B63_203g13,1038,0.649
TcruziDm28c2018,PRFA01000203_ID_C4B63_203g15,10524,0.64
TcruziDm28c2018,PRFA01000203_ID_C4B63_203g2,507,0.517
TcruziDm28c2018,PRFA01000203_ID_C4B63_203g3,465,0.54
TcruziDm28c2018,PRFA01000203_ID_C4B63_203g16,615,0.584
TcruziDm28c2018,PRFA01000203_ID_C4B63_203g17,924,0.658
TcruziDm28c2018,PRFA01000203_ID_C4B63_203g4,627,0.568
TcruziDm28c2018,PRFA01000203_ID_C4B63_203g5,945,0.563
TcruziDm28c2018,PRFA01000203_ID_C4B63_203g6,915,0.584
TcruziDm28c2018,PRFA01000203_ID_C4B63_203g8,615,0.584
TcruziDm28c2018,PRFA01000204_ID_C4B63_204g28,1698,0.59
TcruziDm28c2018,PRFA01000204_ID_C4B63_204g27,777,0.591
TcruziDm28c2018,PRFA01000204_ID_C4B63_204g26,924,0.527
TcruziDm28c2018,PRFA01000204_ID_C4B63_204g25,534,0.502
TcruziDm28c2018,PRFA01000204_ID_C4B63_204g24,1950,0.53
TcruziDm28c2018,PRFA01000204_ID_C4B63_204g23,1098,0.517
TcruziDm28c2018,PRFA01000204_ID_C4B63_204g22,3369,0.511
TcruziDm28c2018,PRFA01000204_ID_C4B63_204g32,504,0.52
TcruziDm28c2018,PRFA01000204_ID_C4B63_204g146c,384,0.555
TcruziDm28c2018,PRFA01000204_ID_C4B63_204g19,2487,0.51
TcruziDm28c2018,PRFA01000204_ID_C4B63_204g31,612,0.507
TcruziDm28c2018,PRFA01000204_ID_C4B63_204g30,3312,0.583
TcruziDm28c2018,PRFA01000204_ID_C4B63_204g13,2139,0.437
TcruziDm28c2018,PRFA01000204_ID_C4B63_204g12,963,0.484
TcruziDm28c2018,PRFA01000204_ID_C4B63_204g29,2775,0.59
TcruziDm28c2018,PRFA01000205_ID_C4B63_205g46,1134,0.585
TcruziDm28c2018,PRFA01000205_ID_C4B63_205g43,480,0.646
TcruziDm28c2018,PRFA01000205_ID_C4B63_205g40,693,0.626
TcruziDm28c2018,PRFA01000205_ID_C4B63_205g39,756,0.556
TcruziDm28c2018,PRFA01000205_ID_C4B63_205g38,1134,0.584
TcruziDm28c2018,PRFA01000205_ID_C4B63_205g35,480,0.646
TcruziDm28c2018,PRFA01000205_ID_C4B63_205g32,693,0.626
TcruziDm28c2018,PRFA01000205_ID_C4B63_205g30,1122,0.581
TcruziDm28c2018,PRFA01000205_ID_C4B63_205g27,480,0.646
TcruziDm28c2018,PRFA01000205_ID_C4B63_205g24,693,0.631
TcruziDm28c2018,PRFA01000205_ID_C4B63_205g23,1794,0.528
TcruziDm28c2018,PRFA01000205_ID_C4B63_205g22,2076,0.531
TcruziDm28c2018,PRFA01000205_ID_C4B63_205g21,1920,0.533
TcruziDm28c2018,PRFA01000205_ID_C4B63_205g20,639,0.559
TcruziDm28c2018,PRFA01000206_ID_C4B63_206g19,1119,0.51
TcruziDm28c2018,PRFA01000206_ID_C4B63_206g18,2838,0.543
TcruziDm28c2018,PRFA01000206_ID_C4B63_206g14,1686,0.504
TcruziDm28c2018,PRFA01000206_ID_C4B63_206g13,702,0.524
TcruziDm28c2018,PRFA01000206_ID_C4B63_206g12,1368,0.553
TcruziDm28c2018,PRFA01000206_ID_C4B63_206g11,2172,0.503
TcruziDm28c2018,PRFA01000206_ID_C4B63_206g123c,393,0.578
TcruziDm28c2018,PRFA01000206_ID_C4B63_206g10,612,0.511
TcruziDm28c2018,PRFA01000206_ID_C4B63_206g9,1899,0.511
TcruziDm28c2018,PRFA01000206_ID_C4B63_206g8,2295,0.516
TcruziDm28c2018,PRFA01000206_ID_C4B63_206g7,690,0.53
TcruziDm28c2018,PRFA01000206_ID_C4B63_206g6,1731,0.513
TcruziDm28c2018,PRFA01000206_ID_C4B63_206g5,2103,0.474
TcruziDm28c2018,PRFA01000206_ID_C4B63_206g4,2502,0.477
TcruziDm28c2018,PRFA01000206_ID_C4B63_206g23,945,0.499
TcruziDm28c2018,PRFA01000206_ID_C4B63_206g3,783,0.504
TcruziDm28c2018,PRFA01000206_ID_C4B63_206g148c,249,0.57
TcruziDm28c2018,PRFA01000206_ID_C4B63_206g22,465,0.512
TcruziDm28c2018,PRFA01000206_ID_C4B63_206g21,2112,0.474
TcruziDm28c2018,PRFA01000206_ID_C4B63_206g20,927,0.546
TcruziDm28c2018,PRFA01000207_ID_C4B63_207g8,972,0.486
TcruziDm28c2018,PRFA01000207_ID_C4B63_207g9,912,0.495
TcruziDm28c2018,PRFA01000207_ID_C4B63_207g10,1176,0.465
TcruziDm28c2018,PRFA01000207_ID_C4B63_207g24c,390,0.467
TcruziDm28c2018,PRFA01000207_ID_C4B63_207g11,660,0.514
TcruziDm28c2018,PRFA01000207_ID_C4B63_207g1,624,0.46
TcruziDm28c2018,PRFA01000207_ID_C4B63_207g12,3318,0.494
TcruziDm28c2018,PRFA01000207_ID_C4B63_207g13,849,0.535
TcruziDm28c2018,PRFA01000207_ID_C4B63_207g14,792,0.616
TcruziDm28c2018,PRFA01000207_ID_C4B63_207g15,849,0.53
TcruziDm28c2018,PRFA01000207_ID_C4B63_207g2,855,0.572
TcruziDm28c2018,PRFA01000207_ID_C4B63_207g16,792,0.617
TcruziDm28c2018,PRFA01000207_ID_C4B63_207g17,885,0.518
TcruziDm28c2018,PRFA01000207_ID_C4B63_207g18,501,0.559
TcruziDm28c2018,PRFA01000207_ID_C4B63_207g19,2130,0.497
TcruziDm28c2018,PRFA01000207_ID_C4B63_207g20,2004,0.536
TcruziDm28c2018,PRFA01000207_ID_C4B63_207g22,1896,0.524
TcruziDm28c2018,PRFA01000207_ID_C4B63_207g3,1134,0.496
TcruziDm28c2018,PRFA01000207_ID_C4B63_207g4,1335,0.518
TcruziDm28c2018,PRFA01000207_ID_C4B63_207g5,1095,0.49
TcruziDm28c2018,PRFA01000207_ID_C4B63_207g6,792,0.617
TcruziDm28c2018,PRFA01000207_ID_C4B63_207g7,1014,0.505
TcruziDm28c2018,PRFA01000208_ID_C4B63_208g11,801,0.578
TcruziDm28c2018,PRFA01000208_ID_C4B63_208g12,1134,0.586
TcruziDm28c2018,PRFA01000208_ID_C4B63_208g41,1533,0.549
TcruziDm28c2018,PRFA01000208_ID_C4B63_208g40,765,0.578
TcruziDm28c2018,PRFA01000208_ID_C4B63_208g39,1221,0.561
TcruziDm28c2018,PRFA01000208_ID_C4B63_208g38,1140,0.569
TcruziDm28c2018,PRFA01000208_ID_C4B63_208g37,2256,0.562
TcruziDm28c2018,PRFA01000208_ID_C4B63_208g34,855,0.593
TcruziDm28c2018,PRFA01000208_ID_C4B63_208g33,801,0.569
TcruziDm28c2018,PRFA01000208_ID_C4B63_208g32,1104,0.584
TcruziDm28c2018,PRFA01000208_ID_C4B63_208g31,801,0.541
TcruziDm28c2018,PRFA01000208_ID_C4B63_208g30,612,0.552
TcruziDm28c2018,PRFA01000208_ID_C4B63_208g28,1920,0.599
TcruziDm28c2018,PRFA01000208_ID_C4B63_208g27,453,0.536
TcruziDm28c2018,PRFA01000208_ID_C4B63_208g26,1581,0.557
TcruziDm28c2018,PRFA01000208_ID_C4B63_208g25,582,0.569
TcruziDm28c2018,PRFA01000208_ID_C4B63_208g24,888,0.559
TcruziDm28c2018,PRFA01000209_ID_C4B63_209g6,2100,0.494
TcruziDm28c2018,PRFA01000209_ID_C4B63_209g7,612,0.461
TcruziDm28c2018,PRFA01000209_ID_C4B63_209g8,2208,0.525
TcruziDm28c2018,PRFA01000209_ID_C4B63_209g2,924,0.521
TcruziDm28c2018,PRFA01000209_ID_C4B63_209g11,1020,0.508
TcruziDm28c2018,PRFA01000209_ID_C4B63_209g12,819,0.453
TcruziDm28c2018,PRFA01000209_ID_C4B63_209g13,801,0.443
TcruziDm28c2018,PRFA01000209_ID_C4B63_209g14,516,0.578
TcruziDm28c2018,PRFA01000209_ID_C4B63_209g15,465,0.456
TcruziDm28c2018,PRFA01000209_ID_C4B63_209g16,2889,0.467
TcruziDm28c2018,PRFA01000209_ID_C4B63_209g3,1389,0.524
TcruziDm28c2018,PRFA01000209_ID_C4B63_209g4,2325,0.524
TcruziDm28c2018,PRFA01000209_ID_C4B63_209g1,2493,0.538
TcruziDm28c2018,PRFA01000210_ID_C4B63_210g37,648,0.617
TcruziDm28c2018,PRFA01000210_ID_C4B63_210g36,597,0.558
TcruziDm28c2018,PRFA01000210_ID_C4B63_210g35,1059,0.554
TcruziDm28c2018,PRFA01000210_ID_C4B63_210g34,1842,0.51
TcruziDm28c2018,PRFA01000210_ID_C4B63_210g33,669,0.562
TcruziDm28c2018,PRFA01000210_ID_C4B63_210g32,540,0.561
TcruziDm28c2018,PRFA01000210_ID_C4B63_210g46,1134,0.589
TcruziDm28c2018,PRFA01000210_ID_C4B63_210g31,660,0.544
TcruziDm28c2018,PRFA01000210_ID_C4B63_210g30,4353,0.542
TcruziDm28c2018,PRFA01000210_ID_C4B63_210g29,1377,0.569
TcruziDm28c2018,PRFA01000210_ID_C4B63_210g28,1257,0.567
TcruziDm28c2018,PRFA01000210_ID_C4B63_210g27,1410,0.526
TcruziDm28c2018,PRFA01000210_ID_C4B63_210g26,1368,0.564
TcruziDm28c2018,PRFA01000210_ID_C4B63_210g42,1134,0.581
TcruziDm28c2018,PRFA01000211_ID_C4B63_211g35,2466,0.628
TcruziDm28c2018,PRFA01000211_ID_C4B63_211g34,1056,0.586
TcruziDm28c2018,PRFA01000211_ID_C4B63_211g45,1326,0.639
TcruziDm28c2018,PRFA01000211_ID_C4B63_211g33,915,0.591
TcruziDm28c2018,PRFA01000211_ID_C4B63_211g32,945,0.562
TcruziDm28c2018,PRFA01000211_ID_C4B63_211g31,4716,0.53
TcruziDm28c2018,PRFA01000211_ID_C4B63_211g29,4839,0.543
TcruziDm28c2018,PRFA01000211_ID_C4B63_211g28,1113,0.59
TcruziDm28c2018,PRFA01000211_ID_C4B63_211g27,831,0.617
TcruziDm28c2018,PRFA01000211_ID_C4B63_211g26,915,0.662
TcruziDm28c2018,PRFA01000211_ID_C4B63_211g25,624,0.598
TcruziDm28c2018,PRFA01000212_ID_C4B63_212g6,861,0.555
TcruziDm28c2018,PRFA01000212_ID_C4B63_212g7,1125,0.557
TcruziDm28c2018,PRFA01000212_ID_C4B63_212g8,666,0.505
TcruziDm28c2018,PRFA01000212_ID_C4B63_212g9,600,0.502
TcruziDm28c2018,PRFA01000212_ID_C4B63_212g10,612,0.525
TcruziDm28c2018,PRFA01000212_ID_C4B63_212g12,1080,0.544
TcruziDm28c2018,PRFA01000212_ID_C4B63_212g13,1365,0.571
TcruziDm28c2018,PRFA01000212_ID_C4B63_212g14,1521,0.513
TcruziDm28c2018,PRFA01000212_ID_C4B63_212g15,2055,0.483
TcruziDm28c2018,PRFA01000212_ID_C4B63_212g16,1245,0.537
TcruziDm28c2018,PRFA01000212_ID_C4B63_212g17,555,0.582
TcruziDm28c2018,PRFA01000212_ID_C4B63_212g18,744,0.59
TcruziDm28c2018,PRFA01000212_ID_C4B63_212g19,744,0.593
TcruziDm28c2018,PRFA01000212_ID_C4B63_212g21,771,0.479
TcruziDm28c2018,PRFA01000212_ID_C4B63_212g22,1986,0.497
TcruziDm28c2018,PRFA01000212_ID_C4B63_212g2,1725,0.557
TcruziDm28c2018,PRFA01000212_ID_C4B63_212g23,456,0.588
TcruziDm28c2018,PRFA01000212_ID_C4B63_212g24,2910,0.528
TcruziDm28c2018,PRFA01000212_ID_C4B63_212g25,1314,0.486
TcruziDm28c2018,PRFA01000212_ID_C4B63_212g26,471,0.535
TcruziDm28c2018,PRFA01000212_ID_C4B63_212g4,1323,0.543
TcruziDm28c2018,PRFA01000212_ID_C4B63_212g5,879,0.56
TcruziDm28c2018,PRFA01000212_ID_C4B63_212g1,999,0.556
TcruziDm28c2018,PRFA01000213_ID_C4B63_213g39,630,0.571
TcruziDm28c2018,PRFA01000213_ID_C4B63_213g5,588,0.554
TcruziDm28c2018,PRFA01000213_ID_C4B63_213g6,1110,0.501
TcruziDm28c2018,PRFA01000213_ID_C4B63_213g10,1218,0.519
TcruziDm28c2018,PRFA01000213_ID_C4B63_213g19,513,0.587
TcruziDm28c2018,PRFA01000213_ID_C4B63_213g20,867,0.54
TcruziDm28c2018,PRFA01000213_ID_C4B63_213g47,558,0.559
TcruziDm28c2018,PRFA01000213_ID_C4B63_213g46,1584,0.547
TcruziDm28c2018,PRFA01000213_ID_C4B63_213g45,1131,0.533
TcruziDm28c2018,PRFA01000213_ID_C4B63_213g44,465,0.551
TcruziDm28c2018,PRFA01000213_ID_C4B63_213g43,573,0.518
TcruziDm28c2018,PRFA01000214_ID_C4B63_214g4,1503,0.572
TcruziDm28c2018,PRFA01000214_ID_C4B63_214g5,1503,0.572
TcruziDm28c2018,PRFA01000214_ID_C4B63_214g6,1503,0.572
TcruziDm28c2018,PRFA01000214_ID_C4B63_214g1,1452,0.577
TcruziDm28c2018,PRFA01000214_ID_C4B63_214g7,822,0.552
TcruziDm28c2018,PRFA01000214_ID_C4B63_214g8,1503,0.572
TcruziDm28c2018,PRFA01000214_ID_C4B63_214g9,822,0.552
TcruziDm28c2018,PRFA01000214_ID_C4B63_214g10,1503,0.57
TcruziDm28c2018,PRFA01000214_ID_C4B63_214g11,1503,0.568
TcruziDm28c2018,PRFA01000214_ID_C4B63_214g12,1503,0.571
TcruziDm28c2018,PRFA01000214_ID_C4B63_214g13,537,0.618
TcruziDm28c2018,PRFA01000214_ID_C4B63_214g14,579,0.541
TcruziDm28c2018,PRFA01000214_ID_C4B63_214g20,891,0.627
TcruziDm28c2018,PRFA01000214_ID_C4B63_214g2,1503,0.571
TcruziDm28c2018,PRFA01000214_ID_C4B63_214g3,1503,0.572
TcruziDm28c2018,PRFA01000215_ID_C4B63_215g12,753,0.539
TcruziDm28c2018,PRFA01000215_ID_C4B63_215g13,1269,0.514
TcruziDm28c2018,PRFA01000216_ID_C4B63_216g31,4203,0.536
TcruziDm28c2018,PRFA01000216_ID_C4B63_216g38,2475,0.47
TcruziDm28c2018,PRFA01000216_ID_C4B63_216g30,471,0.588
TcruziDm28c2018,PRFA01000216_ID_C4B63_216g29,810,0.552
TcruziDm28c2018,PRFA01000216_ID_C4B63_216g7,1854,0.543
TcruziDm28c2018,PRFA01000216_ID_C4B63_216g8,1659,0.546
TcruziDm28c2018,PRFA01000216_ID_C4B63_216g39,984,0.446
TcruziDm28c2018,PRFA01000216_ID_C4B63_216g12,1572,0.548
TcruziDm28c2018,PRFA01000216_ID_C4B63_216g18,465,0.499
TcruziDm28c2018,PRFA01000216_ID_C4B63_216g17,645,0.428
TcruziDm28c2018,PRFA01000216_ID_C4B63_216g37,2601,0.411
TcruziDm28c2018,PRFA01000216_ID_C4B63_216g16,549,0.501
TcruziDm28c2018,PRFA01000216_ID_C4B63_216g142c,267,0.442
TcruziDm28c2018,PRFA01000216_ID_C4B63_216g36,639,0.423
TcruziDm28c2018,PRFA01000216_ID_C4B63_216g35,588,0.408
TcruziDm28c2018,PRFA01000216_ID_C4B63_216g34,795,0.395
TcruziDm28c2018,PRFA01000218_ID_C4B63_218g34,693,0.502
TcruziDm28c2018,PRFA01000218_ID_C4B63_218g33,735,0.473
TcruziDm28c2018,PRFA01000218_ID_C4B63_218g32,510,0.52
TcruziDm28c2018,PRFA01000218_ID_C4B63_218g31,558,0.561
TcruziDm28c2018,PRFA01000218_ID_C4B63_218g30,831,0.542
TcruziDm28c2018,PRFA01000218_ID_C4B63_218g28,1503,0.558
TcruziDm28c2018,PRFA01000218_ID_C4B63_218g26,1212,0.599
TcruziDm28c2018,PRFA01000218_ID_C4B63_218g25,1152,0.562
TcruziDm28c2018,PRFA01000218_ID_C4B63_218g24,2844,0.523
TcruziDm28c2018,PRFA01000218_ID_C4B63_218g22,819,0.586
TcruziDm28c2018,PRFA01000219_ID_C4B63_219g51,915,0.59
TcruziDm28c2018,PRFA01000219_ID_C4B63_219g50,3834,0.586
TcruziDm28c2018,PRFA01000219_ID_C4B63_219g55,525,0.575
TcruziDm28c2018,PRFA01000219_ID_C4B63_219g49,831,0.616
TcruziDm28c2018,PRFA01000219_ID_C4B63_219g48,2472,0.597
TcruziDm28c2018,PRFA01000219_ID_C4B63_219g47,2232,0.57
TcruziDm28c2018,PRFA01000219_ID_C4B63_219g46,483,0.576
TcruziDm28c2018,PRFA01000219_ID_C4B63_219g45,582,0.581
TcruziDm28c2018,PRFA01000219_ID_C4B63_219g44,693,0.587
TcruziDm28c2018,PRFA01000219_ID_C4B63_219g42,1509,0.586
TcruziDm28c2018,PRFA01000219_ID_C4B63_219g40,1113,0.606
TcruziDm28c2018,PRFA01000219_ID_C4B63_219g38,498,0.568
TcruziDm28c2018,PRFA01000219_ID_C4B63_219g37,597,0.546
TcruziDm28c2018,PRFA01000219_ID_C4B63_219g36,1536,0.637
TcruziDm28c2018,PRFA01000219_ID_C4B63_219g35,1029,0.59
TcruziDm28c2018,PRFA01000219_ID_C4B63_219g54,483,0.629
TcruziDm28c2018,PRFA01000219_ID_C4B63_219g53,1038,0.649
TcruziDm28c2018,PRFA01000219_ID_C4B63_219g52,615,0.582
TcruziDm28c2018,PRFA01000220_ID_C4B63_220g20,2139,0.498
TcruziDm28c2018,PRFA01000220_ID_C4B63_220g28,792,0.466
TcruziDm28c2018,PRFA01000220_ID_C4B63_220g9,1308,0.412
TcruziDm28c2018,PRFA01000220_ID_C4B63_220g10,960,0.394
TcruziDm28c2018,PRFA01000220_ID_C4B63_220g11,1449,0.452
TcruziDm28c2018,PRFA01000220_ID_C4B63_220g27,330,0.467
TcruziDm28c2018,PRFA01000220_ID_C4B63_220g12,693,0.47
TcruziDm28c2018,PRFA01000220_ID_C4B63_220g13,777,0.519
TcruziDm28c2018,PRFA01000220_ID_C4B63_220g14,570,0.521
TcruziDm28c2018,PRFA01000220_ID_C4B63_220g26,1020,0.508
TcruziDm28c2018,PRFA01000220_ID_C4B63_220g25,885,0.507
TcruziDm28c2018,PRFA01000221_ID_C4B63_221g21,1986,0.405
TcruziDm28c2018,PRFA01000221_ID_C4B63_221g20,1284,0.422
TcruziDm28c2018,PRFA01000221_ID_C4B63_221g28,1527,0.498
TcruziDm28c2018,PRFA01000221_ID_C4B63_221g15,2985,0.483
TcruziDm28c2018,PRFA01000221_ID_C4B63_221g14,1179,0.508
TcruziDm28c2018,PRFA01000221_ID_C4B63_221g13,2265,0.482
TcruziDm28c2018,PRFA01000221_ID_C4B63_221g11,3357,0.41
TcruziDm28c2018,PRFA01000221_ID_C4B63_221g27,516,0.512
TcruziDm28c2018,PRFA01000221_ID_C4B63_221g10,975,0.441
TcruziDm28c2018,PRFA01000221_ID_C4B63_221g26,765,0.514
TcruziDm28c2018,PRFA01000221_ID_C4B63_221g25,1557,0.511
TcruziDm28c2018,PRFA01000221_ID_C4B63_221g23,1182,0.485
TcruziDm28c2018,PRFA01000221_ID_C4B63_221g29,618,0.56
TcruziDm28c2018,PRFA01000221_ID_C4B63_221g22,3633,0.425
TcruziDm28c2018,PRFA01000222_ID_C4B63_222g1,465,0.544
TcruziDm28c2018,PRFA01000222_ID_C4B63_222g10,2433,0.514
TcruziDm28c2018,PRFA01000222_ID_C4B63_222g3,1911,0.54
TcruziDm28c2018,PRFA01000222_ID_C4B63_222g13,576,0.509
TcruziDm28c2018,PRFA01000222_ID_C4B63_222g15,1512,0.506
TcruziDm28c2018,PRFA01000222_ID_C4B63_222g17,2433,0.514
TcruziDm28c2018,PRFA01000222_ID_C4B63_222g19,2433,0.514
TcruziDm28c2018,PRFA01000222_ID_C4B63_222g4,564,0.523
TcruziDm28c2018,PRFA01000222_ID_C4B63_222g26,774,0.583
TcruziDm28c2018,PRFA01000222_ID_C4B63_222g21,855,0.601
TcruziDm28c2018,PRFA01000222_ID_C4B63_222g6,2433,0.514
TcruziDm28c2018,PRFA01000222_ID_C4B63_222g8,2433,0.514
TcruziDm28c2018,PRFA01000223_ID_C4B63_223g9,1041,0.631
TcruziDm28c2018,PRFA01000223_ID_C4B63_223g12,669,0.555
TcruziDm28c2018,PRFA01000223_ID_C4B63_223g14,1089,0.512
TcruziDm28c2018,PRFA01000223_ID_C4B63_223g15,2394,0.531
TcruziDm28c2018,PRFA01000223_ID_C4B63_223g17,744,0.513
TcruziDm28c2018,PRFA01000223_ID_C4B63_223g18,591,0.53
TcruziDm28c2018,PRFA01000223_ID_C4B63_223g19,567,0.467
TcruziDm28c2018,PRFA01000223_ID_C4B63_223g22,543,0.545
TcruziDm28c2018,PRFA01000223_ID_C4B63_223g1,1026,0.565
TcruziDm28c2018,PRFA01000223_ID_C4B63_223g27,1230,0.521
TcruziDm28c2018,PRFA01000223_ID_C4B63_223g4,729,0.556
TcruziDm28c2018,PRFA01000223_ID_C4B63_223g5,2628,0.543
TcruziDm28c2018,PRFA01000224_ID_C4B63_224g28,1545,0.54
TcruziDm28c2018,PRFA01000224_ID_C4B63_224g34,474,0.553
TcruziDm28c2018,PRFA01000224_ID_C4B63_224g27,6237,0.56
TcruziDm28c2018,PRFA01000224_ID_C4B63_224g35,942,0.573
TcruziDm28c2018,PRFA01000224_ID_C4B63_224g33,942,0.589
TcruziDm28c2018,PRFA01000224_ID_C4B63_224g23,1077,0.537
TcruziDm28c2018,PRFA01000224_ID_C4B63_224g22,1542,0.606
TcruziDm28c2018,PRFA01000224_ID_C4B63_224g21,1077,0.53
TcruziDm28c2018,PRFA01000224_ID_C4B63_224g20,783,0.631
TcruziDm28c2018,PRFA01000224_ID_C4B63_224g19,1077,0.53
TcruziDm28c2018,PRFA01000224_ID_C4B63_224g18,468,0.632
TcruziDm28c2018,PRFA01000224_ID_C4B63_224g17,1077,0.535
TcruziDm28c2018,PRFA01000224_ID_C4B63_224g16,642,0.579
TcruziDm28c2018,PRFA01000224_ID_C4B63_224g29,2934,0.569
TcruziDm28c2018,PRFA01000225_ID_C4B63_225g34,831,0.625
TcruziDm28c2018,PRFA01000225_ID_C4B63_225g33,1638,0.637
TcruziDm28c2018,PRFA01000225_ID_C4B63_225g32,909,0.593
TcruziDm28c2018,PRFA01000225_ID_C4B63_225g31,915,0.595
TcruziDm28c2018,PRFA01000225_ID_C4B63_225g30,2739,0.574
TcruziDm28c2018,PRFA01000225_ID_C4B63_225g42,498,0.56
TcruziDm28c2018,PRFA01000225_ID_C4B63_225g28,831,0.613
TcruziDm28c2018,PRFA01000225_ID_C4B63_225g26,1953,0.581
TcruziDm28c2018,PRFA01000225_ID_C4B63_225g22,561,0.594
TcruziDm28c2018,PRFA01000225_ID_C4B63_225g41,597,0.539
TcruziDm28c2018,PRFA01000225_ID_C4B63_225g40,1536,0.637
TcruziDm28c2018,PRFA01000225_ID_C4B63_225g44,447,0.642
TcruziDm28c2018,PRFA01000225_ID_C4B63_225g39,555,0.568
TcruziDm28c2018,PRFA01000226_ID_C4B63_226g25,891,0.515
TcruziDm28c2018,PRFA01000226_ID_C4B63_226g24,1182,0.497
TcruziDm28c2018,PRFA01000226_ID_C4B63_226g23,1167,0.476
TcruziDm28c2018,PRFA01000226_ID_C4B63_226g22,624,0.46
TcruziDm28c2018,PRFA01000226_ID_C4B63_226g21,489,0.509
TcruziDm28c2018,PRFA01000226_ID_C4B63_226g20,3150,0.529
TcruziDm28c2018,PRFA01000226_ID_C4B63_226g19,2031,0.497
TcruziDm28c2018,PRFA01000226_ID_C4B63_226g18,9768,0.635
TcruziDm28c2018,PRFA01000226_ID_C4B63_226g26,618,0.456
TcruziDm28c2018,PRFA01000227_ID_C4B63_227g5,480,0.483
TcruziDm28c2018,PRFA01000227_ID_C4B63_227g6,2883,0.464
TcruziDm28c2018,PRFA01000227_ID_C4B63_227g7,1590,0.452
TcruziDm28c2018,PRFA01000227_ID_C4B63_227g8,1047,0.5
TcruziDm28c2018,PRFA01000227_ID_C4B63_227g9,1143,0.493
TcruziDm28c2018,PRFA01000227_ID_C4B63_227g12,2838,0.545
TcruziDm28c2018,PRFA01000227_ID_C4B63_227g2,2175,0.477
TcruziDm28c2018,PRFA01000227_ID_C4B63_227g70c,330,0.482
TcruziDm28c2018,PRFA01000227_ID_C4B63_227g21,591,0.509
TcruziDm28c2018,PRFA01000227_ID_C4B63_227g20,879,0.507
TcruziDm28c2018,PRFA01000227_ID_C4B63_227g3,1437,0.509
TcruziDm28c2018,PRFA01000227_ID_C4B63_227g4,2274,0.521
TcruziDm28c2018,PRFA01000228_ID_C4B63_228g44,1683,0.534
TcruziDm28c2018,PRFA01000228_ID_C4B63_228g51,609,0.631
TcruziDm28c2018,PRFA01000228_ID_C4B63_228g39,1122,0.571
TcruziDm28c2018,PRFA01000228_ID_C4B63_228g52,609,0.629
TcruziDm28c2018,PRFA01000228_ID_C4B63_228g35,744,0.595
TcruziDm28c2018,PRFA01000228_ID_C4B63_228g50,1191,0.612
TcruziDm28c2018,PRFA01000228_ID_C4B63_228g31,1134,0.584
TcruziDm28c2018,PRFA01000228_ID_C4B63_228g49,1191,0.613
TcruziDm28c2018,PRFA01000228_ID_C4B63_228g48,1191,0.613
TcruziDm28c2018,PRFA01000228_ID_C4B63_228g47,1191,0.613
TcruziDm28c2018,PRFA01000228_ID_C4B63_228g46,1191,0.614
TcruziDm28c2018,PRFA01000230_ID_C4B63_230g23,1062,0.433
TcruziDm28c2018,PRFA01000230_ID_C4B63_230g28,723,0.546
TcruziDm28c2018,PRFA01000230_ID_C4B63_230g9,2433,0.403
TcruziDm28c2018,PRFA01000230_ID_C4B63_230g10,1356,0.437
TcruziDm28c2018,PRFA01000230_ID_C4B63_230g27,522,0.485
TcruziDm28c2018,PRFA01000230_ID_C4B63_230g11,690,0.452
TcruziDm28c2018,PRFA01000230_ID_C4B63_230g12,1857,0.496
TcruziDm28c2018,PRFA01000230_ID_C4B63_230g13,834,0.524
TcruziDm28c2018,PRFA01000230_ID_C4B63_230g14,774,0.49
TcruziDm28c2018,PRFA01000230_ID_C4B63_230g15,1782,0.55
TcruziDm28c2018,PRFA01000230_ID_C4B63_230g16,717,0.508
TcruziDm28c2018,PRFA01000230_ID_C4B63_230g17,606,0.497
